Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,HomeTeamRatingLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,AwayTeamRatingLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,HomeTeamWin%H2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,AwayTeamWin%H2HLast10,FTR_Prediction
2022-10-30,Man United,West Ham,1,0,H,3,5,0,0,28,25,33,98,0,18.200000000000003,22,22,24,74,1,13.3,22,15,8,55,0,70.0,7,8,15,28,0,20.0,H
2022-11-05,Leeds,Bournemouth,4,3,H,4,6,0,0,21,23,31,75,3,10.500000000000002,19,18,42,55,2,10.500000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-11-05,Man City,Fulham,2,1,H,5,2,1,0,49,66,19,128,0,26.70000000000001,21,25,34,75,1,14.300000000000002,26,27,6,92,0,80.0,2,6,27,36,1,0.0,H
2022-11-05,Nottingham,Brentford,2,2,D,7,2,0,0,9,8,28,36,0,6.700000000000001,28,30,30,89,1,13.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,A
2022-11-05,Wolves,Brighton,2,3,A,5,8,1,0,12,11,35,65,2,8.0,35,35,23,109,0,16.600000000000005,11,9,13,34,0,37.5,11,13,9,34,2,37.5,A
2022-11-05,Everton,Leicester,0,2,A,2,8,0,0,24,20,25,74,2,12.9,22,36,33,88,0,12.500000000000002,18,14,11,39,0,50.0,9,11,14,44,1,20.0,A
2022-11-06,Chelsea,Arsenal,0,1,A,1,2,0,0,33,29,25,93,2,18.6,46,46,23,123,1,26.500000000000007,14,18,19,51,0,40.0,14,19,18,39,1,40.0,A
2022-11-06,Aston Villa,Man United,3,1,H,4,3,0,0,21,21,28,89,1,10.500000000000002,30,25,32,96,0,19.300000000000004,9,11,16,41,1,20.0,18,16,11,55,0,50.0,H
2022-11-06,Southampton,Newcastle,1,4,A,5,4,0,0,16,17,35,69,0,8.9,39,34,18,105,0,21.9,7,13,18,47,0,10.0,19,18,13,40,1,50.0,A
2022-11-06,West Ham,Crystal Palace,1,2,A,2,6,0,0,19,20,24,74,1,12.400000000000002,27,21,24,83,0,15.9,16,20,18,42,0,40.0,10,18,20,36,1,20.0,H
2022-11-06,Tottenham,Liverpool,1,2,A,5,6,0,0,40,39,19,113,1,21.800000000000008,36,40,21,120,1,17.000000000000007,5,12,18,37,0,0.0,20,18,12,69,2,50.0,H
2022-11-12,Man City,Brentford,1,2,A,6,8,0,0,51,66,18,128,1,27.300000000000008,26,30,32,84,1,12.400000000000002,12,6,0,20,0,100.0,0,0,6,8,0,0.0,H
2022-11-12,Bournemouth,Everton,3,0,H,9,3,0,0,19,21,44,59,2,9.7,24,20,25,75,2,11.8,11,16,17,43,1,37.5,11,17,16,36,1,37.5,H
2022-11-12,Liverpool,Southampton,3,1,H,7,5,0,0,38,40,20,122,1,18.40000000000001,13,17,39,71,0,8.200000000000001,27,25,4,52,0,90.0,3,4,25,31,0,10.0,H
2022-11-12,Nottingham,Crystal Palace,1,0,H,2,0,0,0,10,10,30,43,0,7.1000000000000005,30,22,23,86,0,18.000000000000004,0,0,0,0,0,0.0,0,0,0,0,0,0.0,A
2022-11-12,Tottenham,Leeds,4,3,H,8,5,0,1,40,40,20,118,1,19.90000000000001,23,26,33,76,3,12.400000000000004,25,23,8,60,1,80.0,4,8,23,43,0,10.0,H
2022-11-12,West Ham,Leicester,0,2,A,6,6,0,0,19,21,24,75,1,11.1,24,38,33,94,0,14.1,18,23,15,42,1,50.0,9,15,23,36,2,20.0,A
2022-11-12,Newcastle,Chelsea,1,0,H,3,2,0,0,39,36,18,102,0,23.000000000000004,33,27,22,92,2,17.300000000000008,6,5,15,21,0,20.0,24,15,5,43,0,80.0,H
2022-11-12,Wolves,Arsenal,0,2,A,2,4,0,0,12,13,37,68,3,7.200000000000001,49,47,22,119,1,27.300000000000008,9,9,14,47,2,20.0,18,14,9,50,4,50.0,A
2022-11-13,Brighton,Aston Villa,1,2,A,2,2,0,0,35,36,24,114,0,18.200000000000006,23,24,29,90,1,12.200000000000005,5,4,12,25,2,12.5,17,12,4,34,0,62.5,H
2022-11-13,Fulham,Man United,1,2,A,7,9,0,0,21,26,35,74,1,13.800000000000002,30,26,34,95,0,18.40000000000001,2,8,24,59,1,0.0,26,24,8,94,0,80.0,A
2022-12-26,Brentford,Tottenham,2,2,D,5,8,0,0,26,30,32,87,1,14.400000000000002,42,44,23,126,1,20.80000000000001,2,0,4,8,0,0.0,8,4,0,12,0,50.0,A
2022-12-26,Crystal Palace,Fulham,0,3,A,0,11,2,0,30,22,23,84,0,16.200000000000003,20,26,36,80,1,12.2,11,10,10,42,0,42.85714285714285,8,10,10,35,2,28.57142857142857,H
2022-12-26,Everton,Wolves,1,2,A,6,4,0,0,21,19,28,74,2,10.5,12,13,38,66,3,6.800000000000002,14,12,12,51,3,40.0,14,12,12,31,1,40.0,H
2022-12-26,Leicester,Newcastle,0,3,A,2,5,0,0,27,39,30,98,0,16.3,39,36,18,101,0,24.000000000000007,18,25,11,47,0,60.0,12,11,25,35,1,40.0,A
2022-12-26,Southampton,Brighton,1,3,A,4,4,0,0,13,18,40,73,0,7.300000000000002,32,36,26,111,0,16.100000000000005,13,15,13,38,0,20.0,10,13,15,39,1,10.0,A
2022-12-26,Aston Villa,Liverpool,1,3,A,6,9,0,0,23,24,30,86,1,14.4,38,39,21,124,1,19.40000000000001,3,13,23,35,0,10.0,27,23,13,72,0,90.0,A
2022-12-26,Arsenal,West Ham,3,1,H,5,4,0,0,49,45,20,119,1,27.90000000000001,18,20,25,73,1,10.499999999999998,26,23,9,64,0,80.0,2,9,23,29,2,0.0,H
2022-12-27,Chelsea,Bournemouth,2,0,H,5,4,0,0,30,26,23,89,2,15.300000000000002,22,24,40,66,2,11.6,15,13,7,40,0,62.5,9,7,13,22,0,37.5,H
2022-12-27,Man United,Nottingham,3,0,H,8,3,0,0,30,25,33,95,0,19.300000000000004,13,11,30,45,0,9.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2022-12-28,Leeds,Man City,1,3,A,1,9,0,0,20,26,37,76,4,11.400000000000002,48,64,20,129,1,24.800000000000004,11,10,28,37,1,30.0,17,28,10,91,1,50.0,A
2022-12-30,West Ham,Brentford,0,2,A,5,6,0,0,18,21,27,75,0,9.200000000000005,26,32,34,90,1,13.800000000000002,0,2,8,12,0,0.0,12,8,2,26,0,100.0,H
2022-12-30,Liverpool,Leicester,2,1,H,5,2,0,0,38,40,22,129,1,20.600000000000005,27,38,31,91,0,14.700000000000005,21,18,8,71,0,70.0,9,8,18,21,0,30.0,H
2022-12-31,Wolves,Man United,0,1,A,3,6,0,0,15,15,36,69,3,9.0,33,28,29,102,0,21.4,9,5,12,49,1,20.0,18,12,5,48,0,50.0,A
2022-12-31,Bournemouth,Crystal Palace,0,2,A,2,6,0,0,22,24,39,69,2,10.8,29,22,26,77,2,15.000000000000002,10,9,10,31,0,25.0,10,10,9,30,1,25.0,A
2022-12-31,Fulham,Southampton,2,1,H,2,3,0,0,23,29,34,88,1,14.700000000000005,12,17,41,72,0,6.9,11,11,16,41,0,20.0,14,16,11,53,0,30.0,H
2022-12-31,Man City,Everton,1,1,D,3,1,0,0,48,62,20,130,1,25.200000000000006,18,18,29,76,2,9.4,28,25,5,74,1,90.0,1,5,25,25,1,0.0,H
2022-12-31,Newcastle,Leeds,0,0,D,5,1,0,0,39,36,18,99,0,25.100000000000005,19,27,40,75,4,10.1,15,13,13,62,0,40.0,12,13,13,57,0,30.0,H
2022-12-31,Brighton,Arsenal,2,4,A,5,7,0,0,35,39,24,114,0,17.700000000000006,49,45,20,117,1,28.40000000000001,14,8,9,29,0,44.44444444444444,11,9,8,44,0,33.33333333333333,A
2023-01-01,Tottenham,Aston Villa,0,2,A,2,4,0,0,40,43,24,127,1,19.90000000000001,20,22,32,85,1,12.9,27,26,8,64,0,90.0,3,8,26,39,0,10.0,H
2023-01-01,Nottingham,Chelsea,1,1,D,5,2,0,0,13,11,33,48,0,9.1,32,27,22,88,2,17.000000000000004,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2023-01-02,Brentford,Liverpool,3,1,H,7,6,0,0,29,34,31,92,1,15.8,38,41,23,124,1,21.600000000000005,2,6,12,10,0,0.0,8,12,6,38,0,50.0,A
2023-01-03,Arsenal,Newcastle,0,0,D,4,1,0,0,49,47,21,117,1,29.000000000000007,40,36,17,102,0,24.100000000000005,21,17,7,41,0,70.0,9,7,17,30,1,30.0,H
2023-01-03,Everton,Brighton,1,4,A,4,8,0,0,18,19,30,72,2,9.400000000000002,34,39,26,114,0,15.900000000000004,19,20,12,47,0,60.0,10,12,20,35,1,30.0,A
2023-01-03,Leicester,Fulham,0,1,A,6,2,0,0,24,36,33,85,0,13.6,26,31,33,87,1,16.200000000000003,6,4,7,31,0,14.285714285714285,12,7,4,29,0,42.85714285714285,H
2023-01-03,Man United,Bournemouth,3,0,H,6,4,0,0,36,28,26,103,0,22.3,22,24,40,68,1,9.400000000000002,16,13,7,42,0,62.5,7,7,13,31,1,25.0,H
2023-01-04,Southampton,Nottingham,0,1,A,0,1,0,0,12,17,41,72,0,6.000000000000001,14,12,34,53,0,9.500000000000002,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2023-01-04,Leeds,West Ham,2,2,D,6,2,0,0,20,27,36,74,4,10.400000000000002,18,20,27,77,0,8.700000000000003,16,17,15,59,0,50.0,13,15,17,56,1,40.0,H
2023-01-04,Aston Villa,Wolves,1,1,D,4,3,0,0,23,23,30,85,1,15.1,14,13,35,68,3,8.600000000000001,8,11,15,42,0,20.0,20,15,11,48,1,60.0,H
2023-01-04,Crystal Palace,Tottenham,0,4,A,4,6,0,0,29,22,25,78,2,16.200000000000003,39,42,25,126,1,17.60000000000001,7,8,18,30,2,20.0,22,18,8,38,2,70.0,A
2023-01-05,Chelsea,Man City,0,1,A,2,3,0,0,33,28,22,85,2,16.300000000000004,46,59,21,127,1,24.000000000000007,6,6,12,18,0,20.0,24,12,6,47,0,80.0,A
2023-01-12,Fulham,Chelsea,2,1,H,3,10,0,1,29,31,30,86,1,18.4,32,26,21,81,2,14.800000000000002,4,3,15,51,1,0.0,22,15,3,89,0,60.0,A
2023-01-13,Aston Villa,Leeds,2,1,H,5,4,0,0,23,23,30,85,1,14.9,21,28,36,78,3,10.2,16,16,12,58,2,40.0,10,12,16,43,1,20.0,H
2023-01-14,Man United,Man City,2,1,H,4,1,0,0,38,30,25,106,0,24.1,46,55,21,121,1,24.40000000000001,10,13,24,34,0,30.0,19,24,13,64,0,60.0,A
2023-01-14,Brighton,Liverpool,3,0,H,9,2,0,0,34,40,27,113,0,17.200000000000006,37,41,25,127,1,19.800000000000004,7,10,19,39,0,10.0,19,19,10,60,1,50.0,A
2023-01-14,Everton,Southampton,1,2,A,4,5,0,0,18,18,31,71,0,8.600000000000003,12,17,39,68,0,5.700000000000001,19,14,12,35,1,60.0,10,12,14,53,1,30.0,H
2023-01-14,Nottingham,Leicester,2,0,H,5,1,0,0,17,13,34,54,0,11.8,21,31,33,84,0,12.0,0,0,4,3,0,0.0,3,4,0,7,0,100.0,A
2023-01-14,Wolves,West Ham,1,0,H,4,4,0,0,15,13,31,68,3,8.5,16,18,29,74,0,8.4,12,7,13,46,0,40.0,18,13,7,44,0,60.0,A
2023-01-14,Brentford,Bournemouth,2,0,H,4,2,0,0,29,34,32,94,1,17.200000000000006,19,21,42,69,1,8.600000000000001,1,0,0,4,0,0.0,1,0,0,1,0,0.0,H
2023-01-15,Chelsea,Crystal Palace,1,0,H,5,5,0,0,29,24,23,87,3,13.000000000000002,26,21,29,75,2,15.1,30,25,4,59,0,100.0,0,4,25,11,0,0.0,H
2023-01-15,Newcastle,Fulham,1,0,H,5,0,0,0,41,36,12,100,0,23.200000000000006,31,32,30,84,1,19.6,16,14,12,75,0,50.0,13,12,14,45,2,40.0,H
2023-01-15,Tottenham,Arsenal,0,2,A,7,5,0,0,39,43,25,126,1,18.90000000000001,47,45,20,112,1,27.500000000000007,13,17,17,50,3,40.0,16,17,17,52,2,50.0,H
2023-01-18,Crystal Palace,Man United,1,1,D,5,4,0,0,25,20,29,76,2,13.300000000000002,38,29,26,105,0,24.700000000000003,14,9,11,27,0,40.0,14,11,9,42,0,40.0,A
2023-01-19,Man City,Tottenham,4,2,H,6,3,0,0,43,51,22,117,1,22.40000000000001,36,42,27,125,1,16.700000000000006,10,13,15,54,1,30.0,19,15,13,30,0,60.0,H
2023-01-21,Liverpool,Chelsea,0,0,D,3,2,0,0,34,39,27,123,1,17.800000000000004,31,24,22,85,3,14.600000000000003,12,12,11,51,0,20.0,12,11,12,39,3,20.0,H
2023-01-21,Bournemouth,Nottingham,1,1,D,4,5,0,0,16,19,43,65,0,7.200000000000002,20,15,34,59,0,14.1,3,3,2,3,0,100.0,0,2,3,3,0,0.0,H
2023-01-21,Leicester,Brighton,2,2,D,2,4,0,0,20,30,34,84,0,11.2,34,39,27,116,0,18.500000000000007,15,16,13,46,2,40.0,12,13,16,43,0,30.0,A
2023-01-21,Southampton,Aston Villa,0,1,A,5,5,0,0,15,18,38,71,0,7.800000000000001,25,24,30,81,1,16.800000000000004,16,14,17,38,0,50.0,13,17,14,56,0,40.0,H
2023-01-21,West Ham,Everton,2,0,H,4,2,0,0,15,16,28,76,0,7.900000000000001,15,16,31,69,0,7.600000000000001,19,11,8,41,0,60.0,10,8,11,32,2,30.0,H
2023-01-21,Crystal Palace,Newcastle,0,0,D,1,7,0,0,26,19,27,76,2,13.500000000000002,41,35,12,101,0,24.1,8,5,9,39,0,10.0,17,9,5,44,0,40.0,A
2023-01-22,Leeds,Brentford,0,0,D,5,0,0,0,21,29,35,82,2,9.4,29,33,30,91,1,18.90000000000001,8,10,11,30,0,40.0,5,11,10,24,2,20.0,A
2023-01-22,Man City,Wolves,3,0,H,7,1,0,0,45,53,22,115,1,22.800000000000004,17,13,30,68,3,11.200000000000005,22,25,10,67,1,70.0,7,10,25,23,3,20.0,H
2023-01-22,Arsenal,Man United,3,2,H,5,4,0,0,50,47,17,113,0,28.10000000000001,39,30,23,104,0,24.300000000000008,15,17,14,51,0,40.0,12,14,17,56,0,30.0,H
2023-01-23,Fulham,Tottenham,0,1,A,5,3,0,0,31,32,29,84,1,18.500000000000007,33,39,31,115,1,15.000000000000002,4,7,20,54,0,10.0,25,20,7,68,0,80.0,A
2023-02-03,Chelsea,Fulham,0,0,D,3,4,0,0,29,22,21,79,3,14.100000000000003,30,30,28,86,1,16.500000000000004,21,16,5,90,1,60.0,6,5,16,46,1,10.0,H
2023-02-04,Everton,Arsenal,1,0,H,4,3,0,0,15,15,28,69,0,6.800000000000001,53,50,17,116,0,28.80000000000001,13,12,25,28,1,40.0,16,25,12,57,0,50.0,A
2023-02-04,Aston Villa,Leicester,2,4,A,4,5,0,0,28,23,27,84,1,18.6,18,28,35,80,0,10.900000000000002,12,10,13,32,1,30.0,15,13,10,48,1,40.0,H
2023-02-04,Brentford,Southampton,3,0,H,4,6,0,0,30,32,28,86,0,18.300000000000004,15,17,35,74,0,7.500000000000002,6,8,8,18,0,50.0,6,8,8,20,0,50.0,H
2023-02-04,Brighton,Bournemouth,1,0,H,6,2,0,0,34,40,28,114,0,17.800000000000004,17,19,42,67,0,7.700000000000002,4,6,7,22,0,25.0,7,7,6,16,0,50.0,H
2023-02-04,Man United,Crystal Palace,2,1,H,5,3,1,0,39,32,25,104,0,21.90000000000001,24,18,27,74,2,12.800000000000002,12,8,10,39,0,30.0,15,10,8,31,0,40.0,H
2023-02-04,Wolves,Liverpool,3,0,H,6,4,0,0,17,12,30,64,3,10.000000000000002,32,37,26,121,1,17.100000000000005,0,4,21,32,0,0.0,30,21,4,65,0,100.0,A
2023-02-04,Newcastle,West Ham,1,1,D,2,1,0,0,39,33,11,102,0,23.1,18,17,25,78,0,9.800000000000002,17,20,19,47,0,50.0,11,19,20,52,1,30.0,H
2023-02-05,Nottingham,Leeds,1,0,H,2,4,0,0,21,16,35,64,0,14.1,21,28,34,82,2,9.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,H
2023-02-05,Tottenham,Man City,1,0,H,3,5,1,0,33,36,30,110,1,16.1,45,53,20,117,1,24.100000000000005,19,16,14,30,0,60.0,10,14,16,54,1,30.0,A
2023-02-08,Man United,Leeds,2,2,D,7,2,0,0,42,33,24,104,1,23.4,18,26,34,80,2,8.300000000000002,23,28,11,76,0,70.0,5,11,28,37,0,10.0,H
2023-02-11,West Ham,Chelsea,1,1,D,2,4,0,0,19,18,24,78,0,10.400000000000002,27,21,21,76,3,13.500000000000002,11,9,13,26,3,30.0,17,13,9,58,0,50.0,H
2023-02-11,Arsenal,Brentford,1,1,D,7,2,0,0,50,45,17,110,0,26.100000000000005,32,33,26,87,0,20.0,9,7,6,31,0,60.0,6,6,7,12,0,40.0,H
2023-02-11,Crystal Palace,Brighton,1,1,D,1,7,0,0,24,19,27,75,2,11.900000000000004,34,38,27,113,0,19.10000000000001,13,12,12,32,0,20.0,10,12,12,44,2,10.0,A
2023-02-11,Fulham,Nottingham,2,0,H,3,1,0,0,30,30,28,87,1,16.400000000000002,24,17,33,66,0,16.1,3,3,2,7,0,100.0,0,2,3,3,0,0.0,H
2023-02-11,Leicester,Tottenham,4,1,H,7,4,0,0,20,30,35,80,0,13.2,35,35,28,108,2,17.700000000000006,6,18,30,48,0,20.0,24,30,18,64,0,80.0,A
2023-02-11,Southampton,Wolves,1,2,A,2,2,0,1,15,16,34,78,0,6.3000000000000025,20,14,28,64,3,12.499999999999998,2,7,18,54,0,0.0,26,18,7,42,0,80.0,A
2023-02-11,Bournemouth,Newcastle,1,1,D,5,7,0,0,14,17,43,66,0,6.600000000000001,37,32,12,94,0,22.000000000000004,8,9,9,31,0,28.57142857142857,11,9,9,34,0,42.85714285714285,A
2023-02-12,Leeds,Man United,0,2,A,6,5,0,0,16,26,35,78,2,8.000000000000002,43,35,22,107,1,22.000000000000007,3,12,30,37,0,0.0,24,30,12,78,0,70.0,A
2023-02-12,Man City,Aston Villa,3,1,H,9,2,0,0,42,51,21,120,1,21.30000000000001,28,25,29,86,1,17.300000000000004,28,28,9,70,2,90.0,1,9,28,25,1,0.0,H
2023-02-13,Liverpool,Everton,2,0,H,6,1,0,0,29,34,28,117,1,15.4,18,16,27,69,0,9.1,21,20,8,55,0,60.0,6,8,20,28,1,10.0,H
2023-02-15,Arsenal,Man City,1,3,A,1,6,0,0,48,44,18,115,0,24.500000000000007,42,50,22,122,1,22.60000000000001,0,3,27,20,4,0.0,30,27,3,57,0,100.0,A
2023-02-18,Aston Villa,Arsenal,2,4,A,5,5,0,0,25,24,31,84,1,15.800000000000002,45,41,19,109,0,22.10000000000001,6,9,19,40,0,20.0,24,19,9,55,1,80.0,A
2023-02-18,Brentford,Crystal Palace,1,1,D,5,4,0,0,30,30,27,82,0,19.3,24,19,27,73,2,11.400000000000002,5,1,1,13,0,0.0,5,1,1,14,0,0.0,H
2023-02-18,Brighton,Fulham,0,1,A,7,2,0,0,32,37,27,116,0,18.40000000000001,30,29,26,81,1,17.5,3,3,4,18,0,0.0,6,4,3,15,0,25.0,H
2023-02-18,Chelsea,Southampton,0,1,A,5,5,0,0,27,20,20,77,3,13.200000000000005,14,15,34,76,0,6.000000000000003,20,30,11,74,0,60.0,8,11,30,32,2,20.0,H
2023-02-18,Everton,Leeds,1,0,H,6,0,0,0,18,15,27,66,0,8.3,15,24,35,79,2,7.500000000000002,19,20,8,70,0,50.0,7,8,20,38,0,10.0,H
2023-02-18,Nottingham,Man City,1,1,D,1,6,0,0,21,16,35,61,0,15.0,44,50,20,118,1,23.100000000000005,0,0,6,1,0,0.0,3,6,0,9,0,100.0,A
2023-02-18,Wolves,Bournemouth,0,1,A,4,1,0,0,22,16,29,65,4,14.3,15,18,40,70,0,7.000000000000001,4,2,1,11,0,50.0,1,1,2,4,1,0.0,H
2023-02-18,Newcastle,Liverpool,0,2,A,4,7,1,0,37,33,13,100,0,21.200000000000003,31,34,26,119,1,16.900000000000006,3,6,17,24,0,0.0,24,17,6,69,0,70.0,H
2023-02-19,Man United,Leicester,3,0,H,8,3,0,0,43,35,21,108,1,23.200000000000003,23,32,32,85,0,15.1,13,15,17,46,0,30.0,13,17,15,45,1,30.0,H
2023-02-19,Tottenham,West Ham,2,0,H,6,1,0,0,32,35,32,108,2,15.800000000000002,20,19,24,75,0,10.000000000000002,15,16,13,46,0,40.0,12,13,16,31,0,30.0,H
2023-02-24,Fulham,Wolves,1,1,D,5,2,0,0,33,29,24,80,1,19.4,22,16,29,66,4,13.500000000000002,9,10,10,52,0,20.0,18,10,10,39,1,50.0,H
2023-02-25,Everton,Aston Villa,0,2,A,5,5,0,0,20,15,26,64,0,10.3,25,25,32,84,1,14.500000000000002,7,9,15,33,0,20.0,22,15,9,34,0,70.0,H
2023-02-25,Leeds,Southampton,1,0,H,4,2,0,0,12,21,36,73,2,6.400000000000002,14,14,33,78,0,7.800000000000002,10,12,11,40,1,20.0,16,11,12,55,0,40.0,H
2023-02-25,Leicester,Arsenal,0,1,A,0,2,0,0,23,31,33,87,0,14.200000000000005,45,42,21,108,0,22.700000000000006,9,10,19,48,0,30.0,21,19,10,55,1,70.0,A
2023-02-25,West Ham,Nottingham,4,0,H,5,3,0,0,20,19,24,73,0,9.500000000000002,21,16,35,57,0,14.700000000000005,0,0,1,5,0,0.0,3,1,0,6,0,100.0,H
2023-02-25,Bournemouth,Man City,1,4,A,2,5,0,0,18,19,37,70,0,9.2,42,47,19,119,1,22.40000000000001,0,4,31,19,0,0.0,27,31,4,66,2,100.0,A
2023-02-25,Crystal Palace,Liverpool,0,0,D,0,4,0,0,22,17,27,68,2,11.500000000000002,33,35,25,122,0,18.500000000000004,1,5,28,35,1,0.0,28,28,5,67,1,90.0,A
2023-02-26,Tottenham,Chelsea,2,0,H,3,2,0,0,32,35,32,107,2,17.200000000000006,27,20,18,79,2,11.800000000000002,8,8,17,35,1,20.0,20,17,8,51,0,60.0,H
2023-03-01,Arsenal,Everton,4,0,H,5,5,0,0,45,41,20,102,0,23.60000000000001,19,14,27,62,0,9.5,13,20,11,46,0,40.0,16,11,20,29,0,50.0,H
2023-03-01,Liverpool,Wolves,2,0,H,6,1,0,0,34,34,23,121,0,17.800000000000004,22,16,29,64,4,13.1,27,19,6,63,0,90.0,3,6,19,32,0,10.0,H
2023-03-04,Man City,Newcastle,2,0,H,3,2,0,0,42,45,20,115,1,22.700000000000006,36,30,12,98,1,19.300000000000004,26,34,10,80,0,80.0,2,10,34,30,0,0.0,H
2023-03-04,Arsenal,Bournemouth,3,2,H,9,4,0,0,45,43,19,98,0,24.200000000000003,18,20,32,70,0,8.5,23,21,8,43,0,70.0,5,8,21,34,1,10.0,H
2023-03-04,Aston Villa,Crystal Palace,1,0,H,1,0,0,1,28,27,31,86,1,16.300000000000004,23,15,23,66,2,11.000000000000002,14,14,13,41,2,40.0,14,13,14,49,0,40.0,H
2023-03-04,Brighton,West Ham,4,0,H,9,2,0,0,31,37,28,116,0,16.700000000000006,20,22,24,76,0,11.000000000000002,18,18,11,42,0,40.0,6,11,18,39,0,0.0,H
2023-03-04,Chelsea,Leeds,1,0,H,3,2,0,0,24,18,19,78,1,10.500000000000002,15,22,35,75,2,9.0,23,20,11,68,1,70.0,5,11,20,32,2,10.0,H
2023-03-04,Wolves,Tottenham,1,0,H,5,6,0,0,21,16,31,61,4,12.300000000000002,34,36,31,106,2,18.600000000000005,8,9,12,53,0,20.0,20,12,9,69,0,60.0,H
2023-03-04,Southampton,Leicester,1,0,H,5,0,0,0,14,14,33,75,0,7.600000000000001,23,30,32,82,0,12.800000000000002,9,12,28,45,3,20.0,18,28,12,64,0,50.0,A
2023-03-05,Nottingham,Everton,2,2,D,4,3,0,0,21,16,37,59,0,13.900000000000002,18,13,30,65,0,8.300000000000002,1,1,1,5,0,0.0,1,1,1,8,0,0.0,H
2023-03-05,Liverpool,Man United,7,0,H,8,4,0,0,34,27,23,115,0,19.20000000000001,43,37,21,110,1,23.700000000000006,20,27,7,53,0,60.0,8,7,27,29,2,20.0,A
2023-03-06,Brentford,Fulham,3,2,H,6,5,0,0,31,29,25,82,0,18.800000000000004,31,28,24,82,1,18.500000000000007,0,2,3,5,0,0.0,3,3,2,9,0,100.0,H
2023-03-11,Bournemouth,Liverpool,1,0,H,2,6,0,0,17,22,35,72,0,7.400000000000002,34,32,22,117,0,20.40000000000001,4,7,31,24,0,11.11111111111111,22,31,7,58,0,77.77777777777779,A
